Id,Condition 1,Condition 2,Overall Qual,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,1st Flr SF,Gr Liv Area,Kitchen Qual,Functional,Garage Finish,Garage Cars,Garage Area,SalePrice
1550,Norm,Norm,5,TA,TA,CBlock,Gd,TA,780.0,780,1200,TA,Typ,Not Applicable,0.0,0.0,119000
2705,Norm,Norm,7,TA,TA,PConc,Gd,Gd,1073.0,1073,1073,TA,Typ,Unf,1.0,246.0,157000
2713,Norm,Norm,5,TA,TA,CBlock,TA,TA,1051.0,1159,1159,TA,Typ,Unf,1.0,336.0,158000
1938,Norm,Norm,4,TA,TA,PConc,TA,TA,1190.0,1040,1540,Fa,Typ,Unf,1.0,352.0,115000
1819,Norm,Norm,5,TA,TA,CBlock,Gd,TA,894.0,894,894,TA,Typ,Unf,1.0,308.0,120750
23,Norm,Norm,7,Gd,TA,PConc,Gd,TA,814.0,814,1674,Gd,Typ,RFn,2.0,663.0,216000
2289,Norm,Norm,4,TA,TA,CBlock,TA,TA,546.0,546,1092,TA,Typ,Unf,1.0,286.0,75000
1156,Norm,Norm,6,TA,TA,CBlock,TA,TA,1430.0,1430,1430,TA,Typ,Unf,2.0,484.0,192000
2717,Norm,Norm,6,TA,TA,CBlock,TA,Gd,960.0,1040,1040,TA,Typ,Unf,2.0,616.0,160500
2101,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1494.0,1494,1494,Gd,Typ,RFn,3.0,840.0,279500
1377,Feedr,Norm,5,TA,TA,CBlock,Gd,TA,981.0,1075,1075,Gd,Typ,Unf,2.0,440.0,148000
1381,Norm,Norm,5,TA,Fa,CBlock,TA,TA,992.0,992,992,Gd,Typ,RFn,1.0,294.0,145000
2502,Norm,Norm,8,Gd,Gd,PConc,Gd,Gd,1338.0,1352,2520,Gd,Typ,RFn,3.0,796.0,310000
2609,Norm,Norm,6,TA,TA,CBlock,TA,TA,1083.0,1146,1146,TA,Typ,Unf,1.0,294.0,165000
505,Norm,Norm,8,Gd,TA,PConc,Gd,Gd,1629.0,1686,2448,Gd,Typ,RFn,3.0,711.0,402000
1126,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1026.0,1026,1958,Gd,Typ,Fin,3.0,936.0,250000
2914,Norm,Norm,4,TA,TA,CBlock,Gd,TA,630.0,630,630,TA,Typ,Not Applicable,0.0,0.0,73000
393,Norm,Norm,5,TA,TA,CBlock,Gd,TA,896.0,896,1792,TA,Typ,Not Applicable,0.0,0.0,136000
2405,Norm,Norm,9,Ex,TA,PConc,Ex,TA,1560.0,1565,1565,Ex,Typ,RFn,2.0,556.0,282500
67,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1595.0,1595,1595,Gd,Typ,RFn,3.0,880.0,221500
2227,Norm,Norm,4,TA,TA,PConc,Gd,TA,1680.0,1680,1680,Gd,Typ,Unf,2.0,628.0,170000
669,Norm,Norm,6,Fa,TA,CBlock,TA,Fa,1040.0,1040,1040,TA,Min1,RFn,2.0,480.0,163000
1772,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1318.0,1328,2531,Gd,Typ,RFn,3.0,752.0,290000
1775,Norm,Norm,8,Gd,Gd,PConc,Gd,TA,1325.0,1335,2538,Gd,Typ,RFn,3.0,933.0,330000
403,Norm,Norm,6,TA,TA,CBlock,TA,TA,483.0,483,987,TA,Typ,Unf,1.0,264.0,111000
2792,Norm,Norm,6,TA,TA,PConc,Gd,TA,840.0,840,1755,TA,Typ,RFn,2.0,530.0,214000
1247,Norm,Norm,5,TA,TA,CBlock,TA,TA,1152.0,1152,1152,TA,Typ,Unf,2.0,636.0,137500
384,Norm,Norm,7,Gd,TA,PConc,Gd,TA,926.0,1016,1884,Ex,Typ,RFn,2.0,581.0,240900
91,Norm,Norm,7,Gd,TA,PConc,Gd,TA,750.0,1061,1923,Gd,Typ,RFn,2.0,564.0,190000
863,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1569.0,1611,1611,Gd,Typ,RFn,3.0,1231.0,250000
1857,Norm,Norm,5,Gd,Gd,CBlock,Gd,TA,1437.0,1437,1437,Gd,Typ,RFn,2.0,528.0,218000
1870,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1148.0,1091,2075,Gd,Typ,Unf,2.0,473.0,255000
2318,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1670.0,1670,1670,Gd,Typ,RFn,3.0,690.0,240000
2100,Norm,Norm,8,Gd,TA,PConc,Gd,TA,2140.0,2140,2140,Gd,Typ,Fin,3.0,894.0,360000
1213,Norm,Norm,5,TA,Gd,PConc,TA,TA,1219.0,1265,1265,Gd,Typ,RFn,2.0,502.0,179900
2046,Norm,Norm,5,TA,TA,CBlock,TA,TA,1598.0,1636,3086,Ex,Maj1,Not Applicable,0.0,0.0,200500
710,Norm,Norm,3,TA,TA,BrkTil,TA,TA,600.0,600,968,TA,Typ,Not Applicable,0.0,0.0,37900
2268,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1267.0,1312,1312,Gd,Typ,Unf,2.0,471.0,180500
816,Norm,Norm,7,TA,TA,PConc,Ex,TA,1168.0,1168,2787,TA,Typ,Fin,4.0,820.0,269500
1616,Norm,Norm,7,Gd,TA,PConc,Gd,TA,847.0,847,1733,Gd,Typ,Fin,2.0,433.0,225000
2233,Norm,Norm,6,TA,TA,BrkTil,TA,TA,720.0,720,1215,Gd,Typ,Fin,2.0,720.0,141000
439,Norm,Norm,9,Ex,TA,PConc,Ex,TA,1739.0,1743,1743,Ex,Typ,RFn,3.0,927.0,335000
260,Norm,Norm,5,Gd,Gd,CBlock,Gd,TA,1026.0,1026,1026,TA,Typ,Unf,1.0,308.0,150000
2523,Norm,Norm,9,Gd,TA,CBlock,Ex,TA,1842.0,1842,1842,Gd,Typ,Fin,3.0,894.0,385000
627,Norm,Norm,7,TA,TA,CBlock,TA,TA,768.0,1186,1986,TA,Typ,Unf,2.0,486.0,205000
251,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1187.0,1208,1208,Gd,Typ,RFn,2.0,632.0,206000
2163,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1422.0,1422,1422,Gd,Typ,RFn,2.0,626.0,179600
2819,Norm,Norm,4,TA,TA,CBlock,Fa,Fa,836.0,1220,1220,TA,Typ,Unf,2.0,396.0,102000
1025,Norm,Norm,5,TA,TA,PConc,Gd,TA,1126.0,1126,1126,Ex,Typ,RFn,2.0,540.0,175000
2592,Norm,Norm,5,TA,TA,CBlock,TA,TA,1015.0,1384,1384,TA,Min1,Unf,2.0,896.0,159000
1491,Norm,Norm,6,TA,TA,CBlock,TA,Ex,1127.0,1127,1127,TA,Typ,Unf,2.0,480.0,135000
2742,Norm,Norm,6,TA,TA,CBlock,TA,Fa,994.0,1216,1855,TA,Typ,Unf,1.0,325.0,136900
2497,Feedr,Norm,5,TA,TA,CBlock,TA,TA,912.0,1236,1236,TA,Typ,Unf,1.0,288.0,135000
495,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1252.0,1268,2365,Gd,Typ,RFn,3.0,856.0,337000
2528,PosA,Norm,6,TA,TA,CBlock,TA,TA,1054.0,1512,2654,Gd,Typ,Unf,2.0,619.0,250000
1033,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1236.0,1236,2340,Gd,Typ,RFn,3.0,787.0,306000
764,Norm,Norm,5,TA,Gd,CBlock,Gd,Gd,1200.0,1200,1200,TA,Typ,Not Applicable,0.0,0.0,179000
1165,Norm,Norm,7,Gd,TA,PConc,Gd,TA,689.0,703,1392,Gd,Typ,Unf,2.0,540.0,146000
2037,Norm,Norm,6,TA,TA,CBlock,TA,Fa,1138.0,1138,2180,TA,Typ,Unf,2.0,720.0,161000
113,Norm,Norm,6,TA,TA,PConc,TA,TA,1610.0,1610,1610,Gd,Typ,RFn,2.0,480.0,205000
1572,Norm,Norm,7,Gd,TA,CBlock,Gd,TA,1277.0,1501,1501,Gd,Typ,Fin,2.0,512.0,241500
2052,Feedr,Norm,4,TA,Fa,CBlock,TA,TA,1029.0,1029,1029,TA,Typ,Unf,1.0,261.0,118500
2702,Norm,Norm,5,TA,TA,CBlock,TA,TA,1062.0,1352,1352,Gd,Min2,Unf,1.0,288.0,130000
1981,Norm,Norm,5,TA,TA,CBlock,TA,TA,808.0,1072,1072,TA,Typ,Unf,2.0,379.0,130000
2335,Norm,Norm,10,Ex,TA,PConc,Ex,TA,1850.0,1850,2698,Ex,Typ,RFn,3.0,736.0,535000
563,Feedr,Norm,5,TA,TA,CBlock,TA,TA,912.0,912,912,TA,Typ,Unf,1.0,252.0,123000
1502,Norm,Norm,4,TA,Fa,PConc,Not Applicable,Not Applicable,0.0,1152,1152,TA,Typ,Not Applicable,0.0,0.0,82000
1310,Artery,Norm,7,TA,TA,BrkTil,TA,TA,624.0,730,1450,TA,Typ,Unf,1.0,288.0,132000
2598,Norm,Norm,5,TA,TA,BrkTil,TA,TA,1073.0,1073,1073,TA,Typ,Unf,1.0,326.0,108480
2715,Norm,Norm,5,TA,TA,CBlock,TA,TA,1176.0,1458,1458,TA,Typ,Unf,2.0,512.0,165000
1810,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1461.0,1486,1486,Gd,Typ,RFn,2.0,566.0,181000
778,Norm,Norm,5,TA,TA,CBlock,TA,Gd,552.0,904,1774,TA,Typ,Unf,1.0,384.0,165000
339,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,864,1479,TA,Typ,Fin,1.0,275.0,161000
2460,Feedr,Norm,8,Gd,TA,PConc,Gd,TA,1504.0,1504,1504,Gd,Typ,Fin,2.0,510.0,199000
320,Norm,Norm,7,Gd,TA,PConc,Gd,TA,817.0,824,1894,Gd,Typ,Fin,2.0,510.0,214900
2461,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1278.0,1278,1278,Gd,Typ,RFn,2.0,584.0,198600
2449,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1141.0,1165,2263,Gd,Typ,Fin,2.0,420.0,258000
817,Feedr,Norm,7,TA,TA,PConc,Ex,TA,1168.0,1168,2787,TA,Typ,Fin,4.0,820.0,269500
1096,RRAn,Norm,7,Gd,TA,PConc,Gd,TA,707.0,707,1414,Gd,Typ,Fin,2.0,403.0,176000
1893,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1302.0,1302,1302,Gd,Min1,RFn,1.0,309.0,158000
479,Norm,Norm,8,Gd,TA,PConc,Gd,TA,408.0,779,1419,Gd,Typ,Fin,2.0,527.0,184100
1657,PosN,Norm,6,TA,TA,CBlock,TA,TA,1625.0,1220,1220,TA,Typ,Unf,2.0,944.0,170000
937,Norm,Norm,6,TA,Gd,CBlock,TA,TA,572.0,1182,1982,TA,Typ,Fin,2.0,501.0,208000
879,Norm,Norm,6,Gd,TA,PConc,Gd,TA,848.0,848,848,Gd,Typ,Fin,2.0,420.0,140000
945,Norm,Norm,8,Ex,TA,PConc,Ex,TA,1596.0,1648,1648,Ex,Typ,Fin,2.0,482.0,230000
1010,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1337.0,1337,1337,Gd,Typ,RFn,2.0,462.0,188500
2861,Norm,Norm,5,TA,TA,CBlock,Gd,TA,901.0,1125,1717,TA,Typ,Unf,1.0,410.0,194000
1245,Norm,Norm,5,TA,TA,CBlock,TA,TA,1104.0,1104,1104,TA,Typ,RFn,1.0,384.0,133000
854,Norm,Norm,5,TA,TA,BrkTil,Gd,TA,907.0,907,907,TA,Typ,Unf,1.0,343.0,140000
1437,Norm,Norm,7,Gd,TA,PConc,Gd,TA,782.0,782,1652,Gd,Typ,RFn,2.0,532.0,207500
586,PosA,Norm,6,TA,TA,PConc,TA,TA,932.0,1271,2640,Gd,Typ,RFn,2.0,515.0,256900
1947,Norm,Norm,5,TA,TA,CBlock,TA,TA,735.0,735,1034,TA,Typ,Unf,1.0,240.0,109000
815,Norm,Norm,5,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1513,1513,TA,Typ,Unf,2.0,400.0,113722
831,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1498.0,1498,1498,Gd,Typ,Fin,3.0,844.0,237000
1919,Norm,Norm,5,TA,TA,CBlock,TA,TA,1053.0,1053,1053,Gd,Typ,RFn,2.0,692.0,142100
2306,Norm,Norm,6,TA,TA,CBlock,TA,TA,1178.0,1293,1293,TA,Typ,RFn,2.0,452.0,149900
430,Norm,Norm,9,Ex,TA,PConc,Ex,TA,2020.0,2020,2020,Ex,Typ,RFn,3.0,896.0,404000
2618,Norm,Norm,7,TA,TA,CBlock,TA,TA,1438.0,1900,2448,TA,Typ,RFn,2.0,441.0,277500
245,Norm,Norm,6,Gd,TA,CBlock,Gd,TA,741.0,977,1732,Gd,Typ,Fin,2.0,476.0,178000
462,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1324.0,1324,1324,Gd,Typ,Fin,2.0,550.0,254000
182,Norm,Norm,2,TA,Fa,BrkTil,Fa,Fa,678.0,832,832,TA,Typ,Unf,2.0,780.0,12789
1625,Norm,Norm,7,TA,TA,PConc,Gd,Gd,1237.0,1253,1253,TA,Typ,Fin,2.0,402.0,176000
2381,Norm,Norm,9,TA,TA,PConc,Ex,Gd,1249.0,1249,2596,Gd,Typ,RFn,3.0,840.0,342643
1827,Norm,Norm,5,TA,TA,CBlock,TA,TA,876.0,902,902,TA,Typ,Unf,1.0,288.0,125500
1580,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1495.0,1495,1495,TA,Typ,Unf,2.0,438.0,150000
1803,Norm,Norm,8,Ex,TA,PConc,Gd,TA,1574.0,1584,1584,Ex,Typ,Fin,2.0,594.0,261329
1132,Norm,Norm,7,TA,TA,PConc,Gd,TA,1080.0,1080,1080,Gd,Typ,Not Applicable,0.0,0.0,141000
1941,Norm,Norm,4,TA,TA,CBlock,TA,TA,1105.0,1647,1647,TA,Min1,Fin,1.0,280.0,153000
1742,Norm,Norm,7,Gd,TA,PConc,Ex,TA,1258.0,1258,1258,Gd,Typ,Fin,3.0,648.0,172500
2026,RRAn,Norm,6,TA,TA,BrkTil,TA,TA,698.0,698,1396,TA,Typ,Unf,1.0,384.0,153575
2245,Norm,Norm,5,Gd,TA,BrkTil,TA,TA,837.0,1001,1001,Gd,Typ,Unf,1.0,216.0,124900
1691,Norm,Norm,9,Ex,TA,PConc,Ex,TA,2121.0,2121,2121,Ex,Typ,Fin,3.0,732.0,415298
725,Norm,Norm,6,Fa,TA,BrkTil,TA,TA,972.0,1044,1480,TA,Typ,Unf,1.0,207.0,119000
1787,Norm,Norm,8,Gd,TA,PConc,Gd,Gd,1588.0,1588,1588,Gd,Typ,RFn,3.0,825.0,227000
1216,Norm,Norm,5,Gd,TA,CBlock,TA,TA,1053.0,1053,1053,Gd,Typ,RFn,1.0,312.0,145500
2654,Norm,Norm,3,TA,TA,BrkTil,Fa,TA,492.0,492,492,TA,Typ,Unf,1.0,200.0,61500
2310,Norm,Norm,7,TA,Gd,CBlock,TA,TA,1851.0,1851,1851,TA,Typ,Fin,2.0,506.0,192100
761,Artery,Norm,6,TA,Gd,CBlock,TA,TA,698.0,754,1403,TA,Typ,Unf,1.0,308.0,116000
1884,Norm,Norm,6,TA,Gd,CBlock,TA,TA,588.0,1138,1138,TA,Typ,RFn,1.0,264.0,145000
449,Norm,Norm,9,Gd,TA,PConc,Ex,TA,2452.0,2452,2452,Ex,Typ,Fin,3.0,886.0,445000
856,Norm,Norm,5,TA,TA,CBlock,Gd,TA,1040.0,1040,1040,Gd,Typ,Unf,2.0,484.0,150500
11,Norm,Norm,6,TA,TA,PConc,Gd,TA,763.0,763,1655,TA,Typ,Fin,2.0,440.0,175900
389,Norm,Norm,6,TA,TA,CBlock,TA,TA,1116.0,1116,1116,TA,Typ,RFn,2.0,528.0,167900
2415,Norm,Norm,7,Gd,TA,PConc,Gd,TA,879.0,879,1863,Gd,Typ,Fin,3.0,660.0,219210
77,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1055.0,1055,1845,Gd,Typ,RFn,2.0,462.0,189000
1238,Norm,Norm,5,TA,TA,CBlock,TA,TA,1176.0,1176,1176,TA,Typ,RFn,1.0,292.0,136500
223,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,892,892,Gd,Typ,Unf,1.0,416.0,137900
723,Norm,Norm,5,TA,TA,BrkTil,TA,TA,1022.0,1022,1022,TA,Maj2,Unf,1.0,280.0,85000
2562,Norm,Norm,5,TA,TA,CBlock,TA,Fa,2136.0,2136,2136,TA,Mod,Unf,2.0,528.0,137900
995,Norm,Norm,6,TA,TA,PConc,Gd,TA,926.0,926,1604,TA,Typ,Fin,2.0,472.0,195500
287,Norm,Norm,6,TA,TA,PConc,Gd,TA,806.0,841,1647,Fa,Typ,Unf,1.0,216.0,128000
1152,Feedr,Norm,5,TA,Gd,CBlock,TA,TA,864.0,864,864,Gd,Typ,Unf,1.0,420.0,135000
1449,Norm,Norm,5,TA,TA,CBlock,TA,TA,1076.0,1076,1076,TA,Typ,Unf,2.0,576.0,143195
1330,RRAn,Feedr,5,TA,TA,BrkTil,TA,TA,742.0,779,935,TA,Typ,Unf,1.0,308.0,79500
1134,Norm,Norm,7,Gd,TA,PConc,Gd,TA,835.0,835,1663,Gd,Typ,RFn,2.0,478.0,192500
706,Norm,Norm,5,TA,Ex,CBlock,TA,TA,768.0,768,1328,TA,Typ,Unf,1.0,308.0,129500
1617,Norm,Norm,6,TA,TA,PConc,Gd,TA,806.0,806,1572,TA,Typ,Fin,2.0,373.0,168000
1339,Norm,Norm,6,TA,TA,CBlock,TA,TA,739.0,874,1342,TA,Typ,Unf,1.0,240.0,105000
1664,Norm,Norm,6,TA,TA,CBlock,TA,TA,981.0,981,981,TA,Typ,Unf,2.0,576.0,143250
1433,Norm,Norm,5,TA,TA,PConc,Gd,TA,1099.0,1099,1099,Gd,Typ,Unf,1.0,352.0,144000
75,Norm,Norm,7,Gd,TA,PConc,Gd,TA,948.0,1222,2110,Gd,Typ,RFn,2.0,463.0,205000
2255,Norm,Norm,6,TA,TA,CBlock,Gd,TA,970.0,1026,1026,TA,Typ,Unf,2.0,528.0,143000
1170,Norm,Norm,9,Gd,TA,PConc,Ex,TA,1419.0,1419,1419,Ex,Typ,Fin,2.0,588.0,290000
45,Norm,Norm,9,Ex,TA,PConc,Ex,TA,2330.0,2364,2364,Ex,Typ,Fin,3.0,820.0,611657
836,Norm,Norm,5,TA,Gd,PConc,Gd,TA,1040.0,1040,1040,Gd,Typ,Unf,2.0,576.0,152000
8,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1280.0,1280,1280,Gd,Typ,RFn,2.0,506.0,191500
1704,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1143.0,1143,2473,Gd,Typ,RFn,3.0,852.0,317000
2068,Norm,Norm,7,TA,TA,BrkTil,TA,TA,680.0,798,1302,Gd,Typ,Unf,1.0,224.0,165250
1488,Norm,Norm,5,TA,TA,CBlock,TA,TA,1092.0,1092,1092,TA,Typ,Unf,1.0,264.0,123000
1391,PosA,Norm,6,TA,TA,CBlock,TA,Gd,988.0,1188,1188,TA,Typ,Unf,2.0,621.0,185000
2633,Artery,Norm,7,TA,TA,CBlock,TA,TA,1045.0,1045,1045,TA,Typ,Unf,2.0,528.0,120000
1872,Norm,Norm,6,TA,TA,CBlock,TA,TA,1093.0,1093,1093,TA,Typ,RFn,2.0,484.0,158500
1138,Norm,Norm,6,Gd,TA,PConc,Gd,TA,798.0,798,1640,Gd,Typ,RFn,2.0,520.0,173000
1899,Norm,Norm,4,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1224,1224,TA,Typ,Unf,2.0,462.0,101800
915,Feedr,Norm,7,Gd,Gd,PConc,Gd,Gd,560.0,575,1135,Gd,Typ,RFn,2.0,576.0,155000
660,Norm,Norm,5,TA,TA,BrkTil,TA,TA,1054.0,1078,1078,Ex,Typ,Unf,1.0,264.0,125000
2004,Norm,Norm,4,TA,TA,CBlock,Not Applicable,Not Applicable,0.0,968,968,TA,Typ,Unf,1.0,331.0,104500
443,Norm,Norm,9,Gd,TA,PConc,Ex,TA,1462.0,1462,2224,Ex,Typ,Fin,3.0,738.0,350000
2627,Norm,Norm,3,TA,TA,CBlock,Not Applicable,Not Applicable,0.0,1040,1040,TA,Typ,Unf,2.0,400.0,93500
1438,Norm,Norm,7,Gd,TA,PConc,Gd,TA,873.0,882,1790,Gd,Typ,RFn,2.0,588.0,193000
1525,Norm,Norm,6,TA,TA,BrkTil,Ex,TA,588.0,1423,2555,TA,Min1,Fin,2.0,672.0,191000
2644,Norm,Norm,6,TA,TA,BrkTil,TA,TA,813.0,813,813,Gd,Typ,Unf,1.0,270.0,110000
866,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1299.0,1299,1872,Ex,Typ,RFn,2.0,531.0,261500
620,Norm,Norm,5,TA,TA,CBlock,TA,TA,1050.0,1050,1050,TA,Typ,Unf,1.0,338.0,128900
2451,Norm,Norm,9,Gd,Gd,PConc,Ex,TA,1733.0,1933,3500,Ex,Typ,RFn,3.0,959.0,584500
2186,Norm,Norm,4,TA,TA,PConc,TA,TA,864.0,948,948,TA,Typ,Unf,1.0,248.0,111000
2025,RRAn,Norm,5,TA,TA,PConc,Fa,TA,750.0,960,1316,TA,Typ,Unf,2.0,576.0,90000
1916,Norm,Norm,6,TA,Gd,CBlock,Gd,TA,1021.0,1465,2380,TA,Sev,Unf,2.0,596.0,129000
1542,PosN,Norm,6,Gd,TA,CBlock,TA,TA,1296.0,1640,1640,Gd,Typ,Unf,2.0,924.0,224000
1163,Norm,Norm,6,Gd,TA,PConc,Gd,TA,600.0,600,1200,Gd,Typ,RFn,2.0,480.0,165000
205,Norm,Norm,6,TA,Gd,BrkTil,TA,TA,662.0,662,1324,TA,Typ,Unf,1.0,180.0,122000
2261,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1546.0,1564,1564,Ex,Typ,RFn,2.0,502.0,267300
423,Norm,Norm,9,Ex,TA,PConc,Ex,TA,1926.0,1966,3140,Ex,Typ,Fin,3.0,820.0,485000
2687,RRAn,Feedr,6,TA,TA,CBlock,TA,TA,1595.0,1611,2486,TA,Typ,Unf,2.0,576.0,220000
1436,PosN,Norm,6,TA,TA,PConc,Gd,TA,864.0,872,1771,Gd,Typ,RFn,2.0,600.0,215700
444,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1836.0,1836,1836,Gd,Typ,Fin,3.0,862.0,280000
1067,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1603.0,1575,1575,Gd,Typ,Fin,3.0,732.0,284000
2290,Norm,Norm,4,TA,TA,CBlock,Gd,TA,630.0,630,630,TA,Typ,Not Applicable,0.0,0.0,84500
168,Norm,Norm,6,TA,TA,CBlock,TA,TA,1395.0,1395,1395,TA,Min1,RFn,2.0,440.0,192000
2643,Norm,Norm,7,TA,TA,BrkTil,TA,TA,502.0,502,1004,Gd,Typ,Unf,1.0,200.0,105000
2802,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1860.0,1836,1836,Gd,Typ,Fin,2.0,484.0,216837
1224,Norm,Norm,5,Fa,Fa,CBlock,TA,TA,1296.0,1496,1496,Gd,Typ,RFn,2.0,450.0,141500
1382,Feedr,Norm,5,TA,TA,CBlock,TA,TA,894.0,894,894,Gd,Typ,RFn,2.0,450.0,130000
853,Norm,Norm,5,TA,TA,CBlock,Gd,TA,1040.0,1040,1040,TA,Typ,Not Applicable,0.0,0.0,124000
2237,Norm,Norm,5,TA,TA,BrkTil,Gd,TA,859.0,942,1828,Gd,Typ,Not Applicable,0.0,0.0,150909
2585,Norm,Norm,5,TA,TA,CBlock,TA,TA,1008.0,1008,1008,TA,Typ,RFn,1.0,280.0,139500
2193,Norm,Norm,4,TA,TA,CBlock,TA,TA,864.0,864,864,TA,Typ,Unf,2.0,528.0,79275
2262,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1476.0,1484,1484,Ex,Typ,RFn,2.0,472.0,265900
1528,Norm,Norm,6,TA,TA,BrkTil,Gd,TA,768.0,790,790,TA,Typ,Unf,1.0,160.0,91000
370,Norm,Norm,5,TA,TA,PConc,Gd,TA,1122.0,946,1934,TA,Typ,Unf,2.0,567.0,185000
2629,Norm,Norm,5,TA,TA,CBlock,TA,TA,1150.0,1150,1150,TA,Typ,RFn,1.0,300.0,141000
1703,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1582.0,1582,2152,Gd,Typ,Unf,2.0,728.0,260116
793,Norm,Norm,4,TA,TA,CBlock,TA,TA,672.0,672,672,TA,Typ,Unf,1.0,234.0,113000
1429,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1401.0,1511,1511,Gd,Typ,Fin,3.0,811.0,225000
648,Norm,Norm,5,TA,Gd,CBlock,TA,TA,793.0,793,793,Fa,Typ,Unf,1.0,240.0,113000
279,Norm,Norm,6,TA,TA,CBlock,TA,TA,1008.0,1096,1096,TA,Typ,Unf,1.0,352.0,125200
1705,Norm,Norm,8,Ex,TA,PConc,Ex,TA,918.0,958,2100,Ex,Typ,Fin,3.0,786.0,319500
1257,Artery,Norm,5,TA,TA,CBlock,TA,TA,913.0,1048,1558,TA,Typ,Unf,1.0,288.0,140000
2894,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1632.0,1650,1650,TA,Typ,Unf,2.0,518.0,250764
1062,Norm,Norm,8,Ex,TA,PConc,Gd,TA,948.0,948,2088,Gd,Typ,Fin,3.0,656.0,250000
1729,RRAn,Norm,6,Gd,TA,PConc,Gd,TA,768.0,768,1536,Gd,Typ,Fin,2.0,400.0,176000
1925,Feedr,Norm,6,TA,TA,CBlock,TA,TA,1331.0,1721,1721,TA,Typ,Unf,2.0,464.0,174850
415,Norm,Norm,6,TA,TA,CBlock,Gd,TA,804.0,804,1548,TA,Typ,Unf,2.0,440.0,147000
78,Norm,Norm,6,TA,TA,CBlock,Gd,TA,918.0,918,918,TA,Typ,Unf,1.0,264.0,99500
428,Norm,Norm,9,Gd,TA,PConc,Ex,TA,1365.0,1365,2690,Ex,Typ,RFn,3.0,864.0,398800
1756,Norm,Norm,6,TA,TA,PConc,Gd,TA,953.0,953,1647,TA,Typ,RFn,2.0,460.0,175000
1280,Norm,Norm,5,TA,TA,CBlock,TA,TA,825.0,825,825,TA,Typ,Unf,1.0,350.0,109500
1928,PosN,Norm,6,TA,TA,CBlock,Gd,TA,1657.0,1657,1657,TA,Typ,Unf,2.0,484.0,163500
2671,Feedr,Norm,4,TA,TA,CBlock,TA,TA,788.0,788,788,TA,Typ,Not Applicable,0.0,0.0,100000
2501,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1334.0,1520,2826,Gd,Typ,RFn,3.0,888.0,334000
225,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,864,864,TA,Typ,Unf,1.0,280.0,137250
2317,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1392.0,1392,2462,Gd,Typ,RFn,2.0,576.0,320000
160,Norm,Norm,5,TA,Gd,CBlock,TA,TA,1063.0,1287,1287,Gd,Typ,Fin,2.0,576.0,162000
100,Norm,Norm,7,Ex,TA,PConc,Ex,TA,1470.0,1478,1478,Gd,Typ,Fin,2.0,484.0,222000
482,Norm,Norm,7,Gd,TA,PConc,Gd,TA,698.0,698,1342,Gd,Typ,Fin,2.0,393.0,178000
177,Norm,Norm,5,TA,Gd,CBlock,TA,TA,788.0,804,804,Gd,Typ,Unf,1.0,240.0,119000
1971,PosN,Norm,5,TA,TA,CBlock,TA,TA,864.0,876,1812,TA,Typ,RFn,1.0,264.0,169500
484,Norm,Norm,7,Gd,TA,PConc,Gd,TA,952.0,980,2256,Gd,Typ,Fin,2.0,554.0,236000
